price,city,area,district,bedrooms,apartment,bathrooms,furnished,kitchen,floor,air_condition,source
80000, الرياض,132.63, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
80000, الرياض,147.42, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
75000, الرياض,147.84, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
120000, الرياض,113.23, النرجس,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
95000, الرياض,144.0, الملقا,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
120000, الرياض,123.09, الياسمين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,256.91, النرجس,2,شقة,3.0,No,Yes,2,Yes,almajdiah
100000, الرياض,164.0, القيروان,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
125000, الرياض,139.33, الياسمين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
80000, الرياض,159.41, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
115000, الرياض,145.6, العقيق,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,126.9, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,143.456, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
135000, الرياض,141.71, الملقا,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
130000, الرياض,121.43, الملقا,2,شقة,3.0,Yes,Yes,2,Yes,almajdiah
90000, الرياض,138.0, الياسمين,3,شقة,3.0,No,Yes,2,Yes,almajdiah
120000, الرياض,141.0, الازدهار,3,شقة,4.0,No,Yes,G,Yes,almajdiah
120000, الرياض,120.0, التعاون,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
95000, الرياض,128.338, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
140000, الرياض,145.53, العقيق,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
160000, الرياض,145.43, العقيق,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
135000, الرياض,141.82, الملقا,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
95000, الرياض,142.47, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
65000, الرياض,98.48, النرجس,2,شقة,3.0,No,Yes,3,Yes,almajdiah
70000, الرياض,141.02, النرجس,2,شقة,2.0,No,Yes,G,Yes,almajdiah
65000, الرياض,104.79, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,151.64, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
120000, الرياض,118.12, حطين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
105000, الرياض,178.76, الملقا,3,شقة,3.0,No,Yes,3,Yes,almajdiah
108000, الرياض,137.42, النرجس,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,103.81, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,123.0, الندى,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,115.06, الملقا,2,شقة,4.0,No,Yes,2,Yes,almajdiah
110000, الرياض,99.63, حطين,2,شقة,3.0,Yes,Yes,G,Yes,almajdiah
80000, الرياض,123.12, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
160000, الرياض,122.8, الملقا,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
100000, الرياض,101.46, النرجس,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
85000, الرياض,122.07, العارض,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,189.54, النرجس,2,شقة,3.0,No,Yes,G,Yes,almajdiah
95000, الرياض,130.41, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
85000, الرياض,121.37, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
93000, الرياض,130.01, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,146.94, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,130.03, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
115000, الرياض,164.34, حطين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
140000, الرياض,135.99, النرجس,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
65000, الرياض,112.96, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,151.99, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,162.09, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,105.06, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
69000, الرياض,140.82, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
105000, الرياض,168.65, الياسمين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,110.78, النرجس,3,شقة,3.0,No,No,G,Yes,almajdiah
79000, الرياض,105.63, العارض,3,شقة,3.0,No,Yes,2,Yes,almajdiah
75000, الرياض,130.76, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
120000, الرياض,112.71, الملقا,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
80000, الرياض,148.0, الياسمين,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,135.05, الملقا,3,شقة,3.0,No,No,2,Yes,almajdiah
65000, الرياض,140.58, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,112.61, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,117.14, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,164.0, النرجس,3,شقة,4.0,No,Yes,1,Yes,almajdiah
115000, الرياض,103.0, عرقة,2,شقة,3.0,Yes,Yes,G,Yes,almajdiah
85000, الرياض,105.64, العارض,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
80000, الرياض,137.81, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
160000, الرياض,171.49, التعاون,3,شقة,3.0,Yes,Yes,3,Yes,almajdiah
75000, الرياض,133.0, حطين,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,121.86, النرجس,3,شقة,2.0,No,Yes,G,Yes,almajdiah
180000, الرياض,144.52, حطين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
85000, الرياض,160.0, حطين,3,شقة,4.0,No,Yes,1,Yes,almajdiah
80000, الرياض,123.0, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
100000, الرياض,148.08, الغدير,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,152.0, حطين,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,132.18, العارض,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
80000, الرياض,166.43, النرجس,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
120000, الرياض,152.0, الياسمين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
85000, الرياض,144.56, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
105000, الرياض,193.223, الملقا,3,شقة,3.0,No,Yes,3,Yes,almajdiah
90000, الرياض,155.53, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
120000, الرياض,136.12, عرقة,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
60000, الرياض,157.53, النرجس,3,شقة,4.0,No,Yes,G,Yes,almajdiah
60000, الرياض,86.11, النرجس,2,شقة,3.0,No,Yes,G,Yes,almajdiah
60000, الرياض,76.12, النرجس,2,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,154.37, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,140.84, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
90000, الرياض,163.5, الندى,3,شقة,4.0,No,Yes,G,Yes,almajdiah
90000, الرياض,143.748, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,135.3, النرجس,2,شقة,3.0,No,Yes,G,Yes,almajdiah
95000, الرياض,293.56, الحمراء,3,شقة,3.0,No,Yes,3,Yes,almajdiah
130000, الرياض,178.0, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,120.71, الربيع,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,119.91, حي الملك سلمان,3,شقة,3.0,No,Yes,G,Yes,almajdiah
130000, الرياض,139.0, القيروان,3,شقة,3.0,Yes,Yes,3,Yes,almajdiah
130000, الرياض,110.09, حطين,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
90000, الرياض,130.0, حطين,3,شقة,3.0,No,Yes,1,Yes,almajdiah
100000, الرياض,111.16, النرجس,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
80000, الرياض,185.76, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
120000, الرياض,140.87, الملقا,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,134.66, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
95000, الرياض,141.638, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
90000, الرياض,156.03, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,115.44, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
150000, الرياض,171.35, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
70000, الرياض,130.76, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,159.33, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
125000, الرياض,175.77, العقيق,3,شقة,3.0,No,Yes,1,Yes,almajdiah
90000, الرياض,145.89, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,158.37, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
95000, الرياض,158.64, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,132.02, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,158.59, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
95000, الرياض,158.4, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,147.72, النرجس,3,شقة,3.0,No,No,1,Yes,almajdiah
200000, الرياض,317.05, الغدير,3,شقة,3.0,No,Yes,3,Yes,almajdiah
80000, الرياض,200.09, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
110000, الرياض,172.78, العقيق,3,شقة,3.0,No,Yes,1,Yes,almajdiah
65000, الرياض,109.0, الياسمين,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,151.72, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
130000, الرياض,173.6, الندى,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
75000, الرياض,128.0, غرناطة,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,142.35, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,155.28, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
65000, الرياض,103.64, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
120000, الرياض,157.42, العقيق,3,شقة,3.0,No,Yes,G,Yes,almajdiah
60000, الرياض,91.97, النرجس,2,شقة,3.0,No,Yes,1,Yes,almajdiah
93000, الرياض,146.25, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
90000, الرياض,146.67, الملقا,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
65000, الرياض,117.27, النرجس,3,شقة,4.0,No,Yes,G,Yes,almajdiah
65000, الرياض,145.0, الريان,2,شقة,3.0,No,Yes,G,Yes,almajdiah
85000, الرياض,144.7, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
74000, الرياض,135.0, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
110000, الرياض,117.42, الياسمين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,124.0, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,145.0, الملقا,3,شقة,3.0,No,Yes,Unknown,Yes,almajdiah
100000, الرياض,156.09, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
140000, الرياض,138.686, حطين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
80000, الرياض,111.97, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
80000, الرياض,110.91, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,110.9, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
73000, الرياض,150.0, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
100000, الرياض,115.66, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
120000, الرياض,113.87, حطين,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
100000, الرياض,178.96, المروج,3,شقة,3.0,No,Yes,2,Yes,almajdiah
105000, الرياض,120.0, حطين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
95000, الرياض,161.39, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
100000, الرياض,140.0, القيروان,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
70000, الرياض,103.78, النرجس,3,شقة,3.0,No,Yes,2,Yes,almajdiah
85000, الرياض,123.727, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
90000, الرياض,138.14, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
70000, الرياض,176.5, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
120000, الرياض,173.26, العقيق,3,شقة,3.0,No,Yes,1,Yes,almajdiah
110000, الرياض,229.89, حطين,3,شقة,3.0,No,Yes,3,Yes,almajdiah
85000, الرياض,139.48, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,104.78, النرجس,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
75000, الرياض,147.4, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,141.12, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,145.36, العقيق,3,شقة,3.0,No,Yes,G,Yes,almajdiah
125000, الرياض,178.9, الغدير,3,شقة,4.0,No,Yes,1,Yes,almajdiah
75000, الرياض,166.4, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
115000, الرياض,173.06, العقيق,3,شقة,3.0,No,Yes,1,Yes,almajdiah
150000, الرياض,138.78, حطين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
95000, الرياض,126.94, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
65000, الرياض,103.59, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
95000, الرياض,173.19, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
140000, الرياض,151.69, الياسمين,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
75000, الرياض,133.58, النرجس,3,شقة,3.0,No,Yes,2,Yes,almajdiah
120000, الرياض,129.27, الحمراء,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
70000, الرياض,144.27, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
105000, الرياض,130.0, الملقا,2,شقة,2.0,No,Yes,G,Yes,almajdiah
95000, الرياض,235.0, الملقا,3,شقة,3.0,No,Yes,3,Yes,almajdiah
80000, الرياض,133.36, التعاون,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,138.36, الحمراء,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,133.54, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
120000, الرياض,157.45, العقيق,3,شقة,3.0,No,Yes,G,Yes,almajdiah
85000, الرياض,134.61, التعاون,3,شقة,3.0,No,Yes,2,Yes,almajdiah
70000, الرياض,140.0, الياسمين,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,260.26, النرجس,2,شقة,3.0,No,Yes,2,Yes,almajdiah
150000, الرياض,313.02, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
150000, الرياض,308.04, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
150000, الرياض,311.48, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
150000, الرياض,307.65, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
150000, الرياض,307.87, العقيق,3,شقة,3.0,No,Yes,2,Yes,almajdiah
70000, الرياض,134.17, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
130000, الرياض,109.69, المروج,2,شقة,3.0,Yes,Yes,2,Yes,almajdiah
75000, الرياض,140.0, القيروان,3,شقة,3.0,No,Yes,1,Yes,almajdiah
150000, الرياض,172.19, التعاون,3,شقة,3.0,Yes,Yes,3,Yes,almajdiah
70000, الرياض,130.84, النرجس,3,شقة,2.0,No,Yes,1,Yes,almajdiah
70000, الرياض,133.93, النرجس,3,شقة,2.0,No,Yes,2,Yes,almajdiah
90000, الرياض,125.63, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
110000, الرياض,144.576, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
90000, الرياض,195.17, الندى,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,152.22, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
110000, الرياض,189.23, حطين,3,شقة,3.0,No,Yes,3,Yes,almajdiah
65000, الرياض,143.0, القيروان,3,شقة,3.0,No,Yes,1,Yes,almajdiah
115000, الرياض,160.0, الياسمين,3,شقة,3.0,No,Yes,1,Yes,almajdiah
75000, الرياض,133.98, النرجس,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,120.89, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
69000, الرياض,130.0, عرقة,3,شقة,3.0,No,Yes,1,Yes,almajdiah
100000, الرياض,204.1, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
65000, الرياض,113.0, القيروان,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,174.93, الندى,3,شقة,2.0,No,Yes,G,Yes,almajdiah
83000, الرياض,111.89, الياسمين,3,شقة,3.0,No,Yes,G,Yes,almajdiah
90000, الرياض,160.1, الربيع,3,شقة,3.0,No,Yes,2,Yes,almajdiah
95000, الرياض,124.35, حي الملك سلمان,3,شقة,3.0,No,Yes,2,Yes,almajdiah
90000, الرياض,138.74, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,111.66, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,106.24, الياسمين,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,111.52, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,141.87, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,169.06, حي الملك سلمان,3,شقة,3.0,No,Yes,G,Yes,almajdiah
75000, الرياض,149.0, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,149.0, القيروان,3,شقة,3.0,No,Yes,1,Yes,almajdiah
80000, الرياض,184.3, الياسمين,2,شقة,3.0,No,Yes,G,Yes,almajdiah
270000, الرياض,274.46, الملقا,4,شقة,4.0,No,Yes,Unknown,Yes,almajdiah
170000, الرياض,276.74, الملقا,5,تاون هاوس,3.0,No,Yes,TH,Yes,almajdiah
70000, الرياض,154.63, النرجس,2,شقة,3.0,No,Yes,2,Yes,almajdiah
82000, الرياض,159.66, الياسمين,3,شقة,3.0,No,Yes,2,Yes,almajdiah
60000, الرياض,128.0, العارض,2,شقة,3.0,No,Yes,G,Yes,almajdiah
155000, الرياض,145.2, العقيق,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
110000, الرياض,158.34, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
150000, الرياض,265.0, الملقا,3,شقة,3.0,Yes,Yes,3,Yes,almajdiah
130000, الرياض,141.23, قرطبة,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
90000, الرياض,175.29, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,142.0, الملقا,3,شقة,3.0,No,Yes,1,Yes,almajdiah
65000, الرياض,167.0, غرناطة,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,128.23, عرقة,2,شقة,3.0,No,Yes,G,Yes,almajdiah
105000, الرياض,293.28, القيروان,3,شقة,3.0,No,Yes,3,Yes,almajdiah
100000, الرياض,143.48, الملقا,4,شقة,3.0,Yes,Yes,2,Yes,almajdiah
69000, الرياض,125.09, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
140000, الرياض,109.77, المروج,2,شقة,3.0,Yes,Yes,2,Yes,almajdiah
150000, الرياض,187.26, الملقا,3,شقة,3.0,Yes,Yes,G,Yes,almajdiah
134000, الرياض,136.3, حطين,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
75000, الرياض,153.0, غرناطة,3,شقة,3.0,No,Yes,1,Yes,almajdiah
125000, الرياض,123.65, الملقا,3,شقة,3.0,Yes,Yes,1,Yes,almajdiah
100000, الرياض,147.49, الملقا,2,شقة,4.0,No,No,Unknown,Yes,almajdiah
70000, الرياض,131.08, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
85000, الرياض,169.46, الوادي,3,شقة,3.0,No,Yes,2,Yes,almajdiah
100000, الرياض,145.79, العقيق,3,شقة,3.0,No,Yes,G,Yes,almajdiah
100000, الرياض,138.32, النرجس,2,شقة,2.0,Yes,Yes,2,Yes,almajdiah
90000, الرياض,142.44, الملقا,3,شقة,3.0,No,Yes,3,Yes,almajdiah
70000, الرياض,112.54, النرجس,3,شقة,3.0,No,Yes,2,Yes,almajdiah
130000, الرياض,116.07, الغدير,3,شقة,4.0,Yes,Yes,G,Yes,almajdiah
85000, الرياض,115.14, الملقا,3,شقة,3.0,No,Yes,2,Yes,almajdiah
110000, الرياض,144.0, قرطبة,3,شقة,3.0,Yes,Yes,2,Yes,almajdiah
65000, الرياض,117.53, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
95000, الرياض,179.14, الملقا,3,شقة,3.0,No,Yes,G,Yes,almajdiah
70000, الرياض,104.72, النرجس,3,شقة,3.0,No,Yes,2,Yes,almajdiah
75000, الرياض,291.23, النرجس,2,شقة,3.0,No,Yes,2,Yes,almajdiah
80000, الرياض,111.12, النرجس,3,شقة,3.0,No,Yes,1,Yes,almajdiah
70000, الرياض,96.41, الياسمين,2,شقة,3.0,No,Yes,G,Yes,almajdiah
